1,0.68980,55.625,0.70771,51.341,0.5724,15
2,0.56846,76.649,0.59757,69.349,0.7015,15
3,0.49466,85.415,0.47599,84.674,0.8230,15
4,0.43074,90.303,0.39086,92.337,0.9057,15
5,0.37123,92.940,0.32792,95.402,0.9434,15
6,0.31292,95.811,0.27036,96.169,0.9519,15
7,0.26351,96.742,0.22477,97.701,0.9717,15
8,0.22187,97.440,0.17876,99.234,0.9907,15
9,0.17463,99.069,0.14353,99.234,0.9907,15
10,0.15168,98.991,0.13271,99.617,0.9953,15
11,0.14958,98.991,0.12653,98.851,0.9858,15
12,0.14249,99.147,0.12497,99.617,0.9953,15
13,0.13884,99.379,0.12492,99.617,0.9953,15
14,0.13344,99.612,0.12297,99.617,0.9953,15
15,0.13293,99.379,0.11620,99.617,0.9953,15
16,0.12959,99.457,0.11062,99.617,0.9953,15
17,0.12468,99.612,0.10903,99.617,0.9953,15
18,0.12420,99.457,0.10404,99.617,0.9953,15
19,0.12339,99.224,0.10727,99.617,0.9953,15
20,0.12560,99.457,0.10479,99.617,0.9953,14
21,0.12125,99.612,0.10546,99.617,0.9953,13
22,0.12023,99.535,0.10335,99.617,0.9953,12
23,0.12252,99.612,0.10244,99.617,0.9953,15
24,0.12433,99.612,0.10304,99.617,0.9953,15
25,0.11725,99.767,0.10474,99.617,0.9953,14
26,0.11821,99.457,0.10970,99.617,0.9953,13
27,0.11926,99.535,0.10467,99.617,0.9953,12
28,0.11667,99.690,0.10179,99.617,0.9953,11
29,0.11817,99.535,0.10538,99.617,0.9953,15
30,0.11773,99.535,0.10161,99.617,0.9953,14
31,0.12099,99.535,0.10271,99.617,0.9953,15
32,0.12085,99.457,0.10651,99.617,0.9953,14
33,0.11928,99.535,0.10799,99.617,0.9953,13
34,0.11856,99.690,0.10255,99.617,0.9953,12
35,0.12016,99.457,0.10455,99.617,0.9953,11
36,0.12047,99.224,0.10255,99.617,0.9953,10
37,0.12007,99.612,0.10583,99.617,0.9953,9
38,0.12122,99.457,0.10391,99.617,0.9953,8
39,0.12159,99.457,0.10203,99.617,0.9953,7
40,0.12210,99.302,0.10373,99.617,0.9953,6
41,0.11896,99.612,0.14478,99.234,0.9906,5
42,0.11957,99.612,0.11107,99.617,0.9953,4
43,0.11873,99.612,0.10566,99.617,0.9953,3
44,0.11649,99.612,0.10701,99.617,0.9953,2
45,0.11603,99.612,0.10290,99.617,0.9953,1
