1,0.69648,54.632,0.63486,64.400,0.6114,15
2,0.55008,78.147,0.45850,90.800,0.8889,15
3,0.44736,88.440,0.34329,96.000,0.9500,15
4,0.35574,93.666,0.25146,98.800,0.9846,15
5,0.26753,97.150,0.17308,100.000,1.0000,15
6,0.21459,98.416,0.15896,100.000,1.0000,15
7,0.20643,98.337,0.15117,100.000,1.0000,15
8,0.19531,98.575,0.14507,100.000,1.0000,15
9,0.18640,98.733,0.13697,100.000,1.0000,15
10,0.17777,98.971,0.13145,100.000,1.0000,15
11,0.17193,98.971,0.13101,100.000,1.0000,15
12,0.17419,99.050,0.12889,100.000,1.0000,15
13,0.16925,99.129,0.12902,100.000,1.0000,15
14,0.17012,98.971,0.13009,100.000,1.0000,14
15,0.16950,99.446,0.12775,100.000,1.0000,13
16,0.17066,98.971,0.12788,100.000,1.0000,15
17,0.16980,99.367,0.12606,100.000,1.0000,14
18,0.16683,99.446,0.12848,100.000,1.0000,15
19,0.17190,98.971,0.12920,100.000,1.0000,14
20,0.16844,99.050,0.12743,100.000,1.0000,13
21,0.17602,99.050,0.12903,100.000,1.0000,12
22,0.16886,99.287,0.12822,100.000,1.0000,11
23,0.16700,99.129,0.12731,100.000,1.0000,10
24,0.17521,98.892,0.13020,100.000,1.0000,9
25,0.16630,99.129,0.12748,100.000,1.0000,8
26,0.17264,99.208,0.12691,100.000,1.0000,7
27,0.17332,98.892,0.12742,100.000,1.0000,6
28,0.17113,98.892,0.12709,100.000,1.0000,5
29,0.16821,99.367,0.12848,100.000,1.0000,4
30,0.17539,99.208,0.12570,100.000,1.0000,3
31,0.17381,98.971,0.12978,100.000,1.0000,15
32,0.16924,99.446,0.12956,100.000,1.0000,14
33,0.16711,99.208,0.12833,100.000,1.0000,13
34,0.17188,99.129,0.12897,100.000,1.0000,12
35,0.16973,99.129,0.12809,100.000,1.0000,11
36,0.17086,99.208,0.12827,100.000,1.0000,10
37,0.17983,98.812,0.12569,100.000,1.0000,9
38,0.17227,99.050,0.12818,100.000,1.0000,15
39,0.17157,98.892,0.12889,100.000,1.0000,14
40,0.17338,98.812,0.12759,100.000,1.0000,13
41,0.16812,99.208,0.12926,100.000,1.0000,12
42,0.17003,99.129,0.12873,100.000,1.0000,11
43,0.17006,98.971,0.12884,100.000,1.0000,10
44,0.17020,99.208,0.12710,100.000,1.0000,9
45,0.16943,99.129,0.12816,100.000,1.0000,8
46,0.17025,98.812,0.12625,100.000,1.0000,7
47,0.16839,99.208,0.12884,100.000,1.0000,6
48,0.17329,98.971,0.12825,100.000,1.0000,5
49,0.16976,99.287,0.12796,100.000,1.0000,4
50,0.16553,99.129,0.12628,100.000,1.0000,3
51,0.17155,99.050,0.12825,100.000,1.0000,2
52,0.17654,98.892,0.12642,100.000,1.0000,1
