1,0.66885,58.213,0.59047,72.470,0.6264,15
2,0.53906,77.858,0.45836,86.640,0.8136,15
3,0.44748,83.816,0.34838,93.927,0.9162,15
4,0.35260,90.258,0.25053,97.571,0.9674,15
5,0.25898,95.491,0.16652,99.190,0.9891,15
6,0.20150,97.262,0.15105,99.190,0.9891,15
7,0.19152,97.907,0.14485,99.190,0.9891,15
8,0.18917,97.343,0.13649,99.190,0.9891,15
9,0.18000,98.551,0.12950,99.190,0.9891,15
10,0.16989,98.148,0.12194,99.190,0.9891,15
11,0.16714,98.148,0.12104,99.190,0.9891,15
12,0.16728,98.309,0.11995,99.190,0.9891,15
13,0.16074,98.229,0.11998,99.190,0.9891,15
14,0.16068,98.148,0.11883,99.190,0.9891,14
15,0.16213,98.229,0.11769,99.190,0.9891,15
16,0.16317,97.907,0.11844,99.190,0.9891,15
17,0.16126,98.309,0.11881,99.190,0.9891,14
18,0.16118,98.068,0.11848,99.190,0.9891,13
19,0.16043,98.470,0.11923,99.190,0.9891,12
20,0.16238,98.309,0.11729,99.190,0.9891,11
21,0.16127,98.309,0.11893,99.190,0.9891,15
22,0.16079,98.309,0.11919,99.190,0.9891,14
23,0.16194,98.229,0.11811,99.190,0.9891,13
24,0.16205,98.068,0.11840,99.190,0.9891,12
25,0.16286,98.309,0.11882,99.190,0.9891,11
26,0.15868,98.229,0.11730,99.190,0.9891,10
27,0.15982,98.068,0.11764,99.190,0.9891,9
28,0.16288,98.390,0.11966,99.190,0.9891,8
29,0.16080,98.390,0.11798,99.190,0.9891,7
30,0.16201,97.826,0.11784,99.190,0.9891,6
31,0.15805,98.470,0.11948,99.190,0.9891,5
32,0.15735,98.148,0.11787,99.190,0.9891,4
33,0.16118,98.148,0.11548,99.190,0.9891,3
34,0.16164,98.309,0.11734,99.190,0.9891,15
35,0.16099,97.987,0.11917,99.190,0.9891,14
36,0.16090,98.148,0.11781,99.190,0.9891,13
37,0.16567,98.309,0.11871,99.190,0.9891,12
38,0.15935,98.390,0.11694,99.190,0.9891,11
39,0.15777,98.390,0.11878,99.190,0.9891,10
40,0.15883,98.309,0.11640,99.190,0.9891,9
41,0.16029,98.309,0.11708,99.190,0.9891,8
42,0.15944,98.148,0.11758,99.190,0.9891,7
43,0.16042,98.390,0.11694,99.190,0.9891,6
44,0.15923,98.390,0.11765,99.190,0.9891,5
45,0.16254,98.309,0.11724,99.190,0.9891,4
46,0.16203,98.551,0.11694,99.190,0.9891,3
47,0.16540,98.229,0.11636,99.190,0.9891,2
48,0.16155,98.551,0.11720,99.190,0.9891,1
