1,0.69328,55.028,0.60481,70.000,0.6835,15
2,0.54601,79.097,0.44152,92.800,0.9109,15
3,0.44552,88.519,0.32890,97.200,0.9641,15
4,0.35220,93.032,0.23689,98.400,0.9792,15
5,0.26046,96.833,0.16052,99.600,0.9948,15
6,0.20362,98.021,0.14776,99.600,0.9948,15
7,0.19357,98.258,0.13865,99.600,0.9948,15
8,0.18233,98.416,0.13200,99.600,0.9948,15
9,0.17601,98.812,0.12595,99.600,0.9948,15
10,0.16861,98.971,0.11809,99.600,0.9948,15
11,0.16661,98.812,0.11647,99.600,0.9948,15
12,0.16557,98.892,0.11602,99.600,0.9948,15
13,0.16241,98.654,0.11481,99.600,0.9948,15
14,0.16568,98.496,0.11418,99.600,0.9948,15
15,0.16190,98.654,0.11433,99.600,0.9948,15
16,0.16323,99.050,0.11465,99.600,0.9948,14
17,0.16409,98.971,0.11353,100.000,1.0000,13
18,0.15984,98.971,0.11521,99.600,0.9948,15
19,0.16552,98.892,0.11488,100.000,1.0000,14
20,0.16361,98.812,0.11306,99.600,0.9948,13
21,0.15874,99.287,0.11488,99.600,0.9948,15
22,0.16224,98.971,0.11530,99.600,0.9948,14
23,0.16334,98.971,0.11465,99.600,0.9948,13
24,0.15847,99.050,0.11488,100.000,1.0000,12
25,0.15958,98.654,0.11344,100.000,1.0000,11
26,0.16017,98.971,0.11218,99.600,0.9948,10
27,0.16255,98.733,0.11423,99.600,0.9948,15
28,0.15886,98.654,0.11365,99.600,0.9948,14
29,0.16183,98.733,0.11318,99.600,0.9948,13
30,0.15815,98.812,0.11229,99.600,0.9948,12
31,0.16058,99.208,0.11581,100.000,1.0000,11
32,0.16390,98.575,0.11485,100.000,1.0000,10
33,0.15827,98.812,0.11601,100.000,1.0000,9
34,0.16392,98.575,0.11542,99.600,0.9948,8
35,0.16187,98.892,0.11219,99.600,0.9948,7
36,0.15932,98.733,0.11380,99.600,0.9948,6
37,0.15939,98.496,0.11340,99.600,0.9948,5
38,0.15794,99.208,0.11357,99.600,0.9948,4
39,0.15762,98.812,0.11354,99.600,0.9948,3
40,0.15785,99.129,0.11500,100.000,1.0000,2
41,0.16060,98.812,0.11321,99.600,0.9948,1
