1,0.68431,55.797,0.65107,61.943,0.6385,15
2,0.55388,78.341,0.48202,84.211,0.8000,15
3,0.45520,85.668,0.37309,91.498,0.8865,15
4,0.36240,91.385,0.26291,97.571,0.9674,15
5,0.25997,95.894,0.17047,99.595,0.9947,15
6,0.19599,98.229,0.15194,100.000,1.0000,15
7,0.18452,98.309,0.14033,100.000,1.0000,15
8,0.17722,98.551,0.13044,100.000,1.0000,15
9,0.16546,98.953,0.12571,100.000,1.0000,15
10,0.15726,98.873,0.11680,100.000,1.0000,15
11,0.15531,99.034,0.11281,100.000,1.0000,15
12,0.14831,99.275,0.11504,100.000,1.0000,15
13,0.15065,99.114,0.11338,100.000,1.0000,14
14,0.15048,99.034,0.11267,100.000,1.0000,13
15,0.14712,99.275,0.11302,100.000,1.0000,15
16,0.14446,99.195,0.11092,100.000,1.0000,14
17,0.14792,99.034,0.11153,100.000,1.0000,15
18,0.15256,99.034,0.11395,100.000,1.0000,14
19,0.14573,99.195,0.11239,100.000,1.0000,13
20,0.14891,98.873,0.11306,100.000,1.0000,12
21,0.14379,99.517,0.11279,100.000,1.0000,11
22,0.14255,99.517,0.11121,100.000,1.0000,10
23,0.14676,99.436,0.11109,100.000,1.0000,9
24,0.14604,99.436,0.11150,100.000,1.0000,8
25,0.14666,99.356,0.11222,100.000,1.0000,7
26,0.14942,99.195,0.11141,100.000,1.0000,6
27,0.14803,99.034,0.11164,100.000,1.0000,5
28,0.15092,99.195,0.11158,100.000,1.0000,4
29,0.15209,98.953,0.11313,100.000,1.0000,3
30,0.15006,99.114,0.11094,100.000,1.0000,2
31,0.14459,99.195,0.11131,100.000,1.0000,1
