1,0.68580,52.899,0.65348,61.538,0.6332,15
2,0.55004,79.871,0.49078,85.425,0.8144,15
3,0.45988,85.829,0.37640,90.283,0.8737,15
4,0.36355,90.902,0.27546,96.356,0.9508,15
5,0.27027,95.089,0.17958,99.190,0.9891,15
6,0.20290,97.424,0.16523,98.785,0.9836,15
7,0.19432,97.826,0.15411,98.785,0.9836,15
8,0.18598,97.746,0.14330,99.190,0.9891,15
9,0.17654,98.551,0.13920,99.190,0.9891,15
10,0.16705,98.309,0.12907,99.595,0.9946,15
11,0.16389,98.631,0.12892,99.190,0.9891,15
12,0.16209,98.873,0.12768,99.190,0.9891,15
13,0.16830,98.712,0.12958,99.595,0.9946,15
14,0.15832,98.470,0.13434,99.190,0.9891,14
15,0.15458,98.792,0.12723,99.190,0.9891,13
16,0.15675,98.953,0.12411,99.190,0.9891,15
17,0.15833,98.873,0.12570,99.190,0.9891,15
18,0.16234,98.470,0.12690,99.595,0.9946,14
19,0.15674,98.631,0.12434,99.190,0.9891,13
20,0.15717,98.470,0.12484,99.190,0.9891,12
21,0.16276,98.712,0.12290,99.190,0.9891,11
22,0.15737,98.551,0.12427,99.190,0.9891,15
23,0.15941,98.712,0.12322,99.595,0.9946,14
24,0.15858,98.229,0.12279,99.190,0.9891,13
25,0.15664,98.712,0.12461,99.190,0.9891,15
26,0.15893,98.551,0.12316,99.595,0.9946,14
27,0.15565,98.470,0.12302,99.190,0.9891,13
28,0.15904,98.470,0.12676,99.190,0.9891,12
29,0.15305,98.712,0.12493,99.190,0.9891,11
30,0.15819,98.792,0.12263,99.190,0.9891,10
31,0.16036,98.470,0.12288,99.190,0.9891,15
32,0.15679,98.792,0.12565,99.190,0.9891,14
33,0.15482,98.792,0.12378,99.190,0.9891,13
34,0.15737,98.873,0.12382,99.190,0.9891,12
35,0.16179,98.551,0.12481,99.595,0.9946,11
36,0.15598,98.792,0.12341,99.595,0.9946,10
37,0.15803,98.792,0.12421,99.190,0.9891,9
38,0.16519,98.148,0.12492,99.190,0.9891,8
39,0.15685,98.390,0.12435,99.595,0.9946,7
40,0.15762,98.470,0.12408,99.595,0.9946,6
41,0.16094,98.470,0.12432,99.190,0.9891,5
42,0.15923,98.953,0.12438,99.190,0.9891,4
43,0.15969,98.390,0.12532,99.190,0.9891,3
44,0.15637,99.034,0.12556,99.595,0.9946,2
45,0.16094,98.470,0.12394,99.190,0.9891,1
