1,0.68848,57.331,0.67428,59.004,0.6298,15
2,0.57092,76.649,0.58594,76.245,0.7520,15
3,0.49983,85.415,0.47981,89.272,0.8750,15
4,0.43806,90.690,0.39645,94.253,0.9309,15
5,0.38232,93.483,0.33554,95.785,0.9484,15
6,0.32427,95.656,0.28296,97.318,0.9665,15
7,0.27519,97.207,0.23268,97.701,0.9714,15
8,0.22555,97.983,0.18519,98.467,0.9810,15
9,0.17995,98.681,0.14613,99.234,0.9906,15
10,0.15392,98.914,0.13915,99.234,0.9906,15
11,0.14961,99.379,0.13474,99.234,0.9906,15
12,0.14766,98.991,0.13301,99.234,0.9906,15
13,0.14267,99.224,0.12787,98.851,0.9858,15
14,0.14090,99.302,0.12467,98.851,0.9858,15
15,0.13640,99.457,0.12327,99.234,0.9906,15
16,0.13414,99.379,0.12182,98.851,0.9858,15
17,0.13307,99.379,0.11359,99.234,0.9906,15
18,0.12805,99.535,0.11320,99.234,0.9906,15
19,0.12935,99.379,0.11267,99.234,0.9906,15
20,0.12396,99.612,0.11206,99.234,0.9906,15
21,0.12759,99.457,0.10787,99.234,0.9906,15
22,0.12569,99.147,0.11548,99.234,0.9906,15
23,0.12482,99.535,0.11380,99.234,0.9906,14
24,0.12680,99.302,0.11132,99.234,0.9906,13
25,0.12373,99.535,0.11495,99.234,0.9906,12
26,0.12369,99.612,0.10896,99.234,0.9906,11
27,0.12592,99.457,0.10957,99.234,0.9906,10
28,0.12171,99.612,0.11256,98.851,0.9858,9
29,0.12436,99.379,0.11217,99.234,0.9906,8
30,0.12511,99.302,0.10778,99.234,0.9906,7
31,0.12658,99.379,0.11057,99.234,0.9906,15
32,0.12461,99.535,0.11149,99.234,0.9906,14
33,0.12207,99.612,0.11074,99.234,0.9906,13
34,0.12432,99.379,0.11316,99.234,0.9906,12
35,0.12905,99.224,0.10969,99.234,0.9906,11
36,0.12407,99.535,0.10794,99.234,0.9906,10
37,0.12262,99.535,0.10797,99.234,0.9906,9
38,0.12417,99.457,0.10942,99.234,0.9906,8
39,0.12489,99.535,0.11230,99.234,0.9906,7
40,0.12223,99.379,0.10639,99.234,0.9906,6
41,0.12550,99.379,0.10622,99.234,0.9906,15
42,0.12835,99.224,0.10781,99.234,0.9906,15
43,0.12260,99.379,0.10879,99.234,0.9906,14
44,0.12553,99.379,0.11097,99.234,0.9906,13
45,0.12605,99.612,0.10877,99.234,0.9906,12
46,0.12308,99.457,0.10652,99.234,0.9906,11
47,0.12727,99.379,0.10671,99.234,0.9906,10
48,0.12583,99.069,0.10884,99.234,0.9906,9
49,0.12108,99.457,0.11035,99.234,0.9906,8
