1,0.68306,55.230,0.62731,63.600,0.6192,15
2,0.54585,79.398,0.46690,88.000,0.8485,15
3,0.44473,88.114,0.35820,96.000,0.9485,15
4,0.35600,93.661,0.26481,97.200,0.9634,15
5,0.26849,97.227,0.18351,99.200,0.9896,15
6,0.21103,97.940,0.17263,99.200,0.9896,15
7,0.20072,98.653,0.16561,99.200,0.9896,15
8,0.20061,98.811,0.15747,99.200,0.9896,15
9,0.19074,98.811,0.14982,99.200,0.9896,15
10,0.18374,98.415,0.14493,99.200,0.9896,15
11,0.18129,98.891,0.14198,99.200,0.9896,15
12,0.17472,98.970,0.14202,99.200,0.9896,15
13,0.17523,99.208,0.14212,99.200,0.9896,14
14,0.17449,98.970,0.13918,99.200,0.9896,13
15,0.17485,99.049,0.13821,99.600,0.9948,15
16,0.17823,98.891,0.13946,99.200,0.9896,15
17,0.17056,99.128,0.13903,99.200,0.9896,14
18,0.17420,99.049,0.13719,99.600,0.9948,13
19,0.18309,98.811,0.13969,99.200,0.9896,15
20,0.17495,99.049,0.14009,99.200,0.9896,14
21,0.17333,99.128,0.13984,99.200,0.9896,13
22,0.17649,99.128,0.13823,99.200,0.9896,12
23,0.17374,99.208,0.13940,99.200,0.9896,11
24,0.18239,98.653,0.14064,99.200,0.9896,10
25,0.17317,99.128,0.13833,99.600,0.9948,9
26,0.17174,99.049,0.13834,99.200,0.9896,8
27,0.17330,99.049,0.14030,99.200,0.9896,7
28,0.17314,99.049,0.13779,99.200,0.9896,6
29,0.17114,99.128,0.13720,99.200,0.9896,5
30,0.17184,98.891,0.13697,99.200,0.9896,4
31,0.17563,99.128,0.13760,99.200,0.9896,15
32,0.17350,99.525,0.13870,99.200,0.9896,14
33,0.17704,98.811,0.13831,99.600,0.9948,13
34,0.17042,99.049,0.13828,99.200,0.9896,12
35,0.17685,98.970,0.13875,99.200,0.9896,11
36,0.17205,99.287,0.13916,99.200,0.9896,10
37,0.17877,98.653,0.13824,99.600,0.9948,9
38,0.17215,99.208,0.13861,99.200,0.9896,8
39,0.17711,99.128,0.13862,99.200,0.9896,7
40,0.17219,99.049,0.13664,99.200,0.9896,6
41,0.17221,99.049,0.13758,99.200,0.9896,15
42,0.17550,99.445,0.13813,99.200,0.9896,14
43,0.17275,99.128,0.13752,99.200,0.9896,13
44,0.17151,99.208,0.13955,99.200,0.9896,12
45,0.17318,99.049,0.13981,99.200,0.9896,11
46,0.17476,99.049,0.13938,99.200,0.9896,10
47,0.17325,99.128,0.13771,99.200,0.9896,9
48,0.17490,98.891,0.13941,99.200,0.9896,8
49,0.17208,99.287,0.13685,99.200,0.9896,7
50,0.17469,99.287,0.14060,99.200,0.9896,6
51,0.17802,98.970,0.13932,99.200,0.9896,5
52,0.17272,99.208,0.13812,99.200,0.9896,4
53,0.17585,99.287,0.14023,99.200,0.9896,3
54,0.17480,98.811,0.13878,99.200,0.9896,2
55,0.17601,98.574,0.13969,99.200,0.9896,1
